Job launching after 0.10 seconds in submission.
Running python job.
Changed into dir /home/ec2-user/HiggsBosonML/source_code
Importing hyper_opt.py
Running hyper_opt.main()
WARNING:tensorflow:From /home/ec2-user/HiggsBosonML/source_code/hyper_opt.py:143: initialize_all_variables (from tensorflow.python.ops.variables) is deprecated and will be removed after 2017-03-02.
Instructions for updating:
Use `tf.global_variables_initializer` instead.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
{u'units_per_layer': array([50]), u'n_hidden_layers': array([2]), u'learning_rate': array([ 1.]), u'beta': array([ 0.1])}
('Epoch:', '0739', 'test cost=', '0.641841114')
('Epoch:', '0740', 'training cost=', '0.656990450')
('Epoch:', '0740', 'test cost=', '0.694565237')
('Epoch:', '0741', 'training cost=', '0.657973628')
('Epoch:', '0741', 'test cost=', '0.661691964')
('Epoch:', '0742', 'training cost=', '0.655941715')
('Epoch:', '0742', 'test cost=', '0.648987293')
('Epoch:', '0743', 'training cost=', '0.655461829')
('Epoch:', '0743', 'test cost=', '0.659247279')
('Epoch:', '0744', 'training cost=', '0.657787067')
('Epoch:', '0744', 'test cost=', '0.665950418')
('Epoch:', '0745', 'training cost=', '0.656953121')
('Epoch:', '0745', 'test cost=', '0.640923262')
('Epoch:', '0746', 'training cost=', '0.658400991')
('Epoch:', '0746', 'test cost=', '0.652354956')
('Epoch:', '0747', 'training cost=', '0.660441466')
('Epoch:', '0747', 'test cost=', '0.651584208')
('Epoch:', '0748', 'training cost=', '0.657486396')
('Epoch:', '0748', 'test cost=', '0.652329504')
('Epoch:', '0749', 'training cost=', '0.657126928')
('Epoch:', '0749', 'test cost=', '0.643434167')
('Epoch:', '0750', 'training cost=', '0.657548848')
('Epoch:', '0750', 'test cost=', '0.648616433')
('Epoch:', '0751', 'training cost=', '0.653282165')
('Epoch:', '0751', 'test cost=', '0.646225512')
('Epoch:', '0752', 'training cost=', '0.685874335')
('Epoch:', '0752', 'test cost=', '0.665895402')
('Epoch:', '0753', 'training cost=', '0.657219659')
('Epoch:', '0753', 'test cost=', '0.651232600')
('Epoch:', '0754', 'training cost=', '0.655381752')
('Epoch:', '0754', 'test cost=', '0.670284986')
('Epoch:', '0755', 'training cost=', '0.654391703')
('Epoch:', '0755', 'test cost=', '0.643955410')
('Epoch:', '0756', 'training cost=', '0.655613539')
('Epoch:', '0756', 'test cost=', '0.649297476')
('Epoch:', '0757', 'training cost=', '0.656374118')
('Epoch:', '0757', 'test cost=', '0.673436940')
('Epoch:', '0758', 'training cost=', '0.655211478')
('Epoch:', '0758', 'test cost=', '0.643436313')
('Epoch:', '0759', 'training cost=', '0.658774534')
('Epoch:', '0759', 'test cost=', '0.653510809')
('Epoch:', '0760', 'training cost=', '0.656228103')
('Epoch:', '0760', 'test cost=', '0.655262589')
('Epoch:', '0761', 'training cost=', '0.656682425')
('Epoch:', '0761', 'test cost=', '0.645566225')
('Epoch:', '0762', 'training cost=', '0.660864813')
('Epoch:', '0762', 'test cost=', '0.640800595')
('Epoch:', '0763', 'training cost=', '0.658965912')
('Epoch:', '0763', 'test cost=', '0.657518744')
('Epoch:', '0764', 'training cost=', '0.657949834')
('Epoch:', '0764', 'test cost=', '0.661766171')
('Epoch:', '0765', 'training cost=', '0.667859785')
('Epoch:', '0765', 'test cost=', '0.648686171')
('Epoch:', '0766', 'training cost=', '0.652733055')
('Epoch:', '0766', 'test cost=', '0.651104927')
('Epoch:', '0767', 'training cost=', '0.658624260')
('Epoch:', '0767', 'test cost=', '0.644696772')
('Epoch:', '0768', 'training cost=', '0.656147954')
('Epoch:', '0768', 'test cost=', '0.701981127')
('Epoch:', '0769', 'training cost=', '0.656421657')
('Epoch:', '0769', 'test cost=', '0.690890312')
('Epoch:', '0770', 'training cost=', '0.654890176')
('Epoch:', '0770', 'test cost=', '0.640884161')
('Epoch:', '0771', 'training cost=', '0.656548405')
('Epoch:', '0771', 'test cost=', '0.644100666')
('Epoch:', '0772', 'training cost=', '0.656680253')
('Epoch:', '0772', 'test cost=', '0.662736714')
('Epoch:', '0773', 'training cost=', '0.657238029')
('Epoch:', '0773', 'test cost=', '0.655861616')
('Epoch:', '0774', 'training cost=', '0.655427053')
('Epoch:', '0774', 'test cost=', '0.641996741')
('Epoch:', '0775', 'training cost=', '0.657590982')
('Epoch:', '0775', 'test cost=', '0.645790577')
('Epoch:', '0776', 'training cost=', '0.657241113')
('Epoch:', '0776', 'test cost=', '0.654062331')
('Epoch:', '0777', 'training cost=', '0.658320390')
('Epoch:', '0777', 'test cost=', '0.663155258')
('Epoch:', '0778', 'training cost=', '0.652841211')
('Epoch:', '0778', 'test cost=', '0.641973197')
('Epoch:', '0779', 'training cost=', '0.654357642')
('Epoch:', '0779', 'test cost=', '0.641017795')
('Epoch:', '0780', 'training cost=', '0.658872612')
('Epoch:', '0780', 'test cost=', '0.650642335')
('Epoch:', '0781', 'training cost=', '0.658038722')
('Epoch:', '0781', 'test cost=', '0.674705744')
('Epoch:', '0782', 'training cost=', '0.655932822')
('Epoch:', '0782', 'test cost=', '0.640801787')
('Epoch:', '0783', 'training cost=', '0.658153323')
('Epoch:', '0783', 'test cost=', '0.640952945')
('Epoch:', '0784', 'training cost=', '0.654830676')
('Epoch:', '0784', 'test cost=', '0.656210184')
('Epoch:', '0785', 'training cost=', '0.657173974')
('Epoch:', '0785', 'test cost=', '0.640792847')
('Epoch:', '0786', 'training cost=', '0.659327146')
('Epoch:', '0786', 'test cost=', '0.665273726')
('Epoch:', '0787', 'training cost=', '0.654127769')
('Epoch:', '0787', 'test cost=', '0.646037579')
('Epoch:', '0788', 'training cost=', '0.656850947')
('Epoch:', '0788', 'test cost=', '0.642322242')
('Epoch:', '0789', 'training cost=', '0.657910904')
('Epoch:', '0789', 'test cost=', '0.641342461')
('Epoch:', '0790', 'training cost=', '0.656618845')
('Epoch:', '0790', 'test cost=', '0.641572714')
('Epoch:', '0791', 'training cost=', '0.656951378')
('Epoch:', '0791', 'test cost=', '0.647559404')
('Epoch:', '0792', 'training cost=', '0.657625461')
('Epoch:', '0792', 'test cost=', '0.646733582')
('Epoch:', '0793', 'training cost=', '0.656197008')
('Epoch:', '0793', 'test cost=', '0.719877362')
('Epoch:', '0794', 'training cost=', '0.656000818')
('Epoch:', '0794', 'test cost=', '0.640774786')
('Epoch:', '0795', 'training cost=', '0.654501293')
('Epoch:', '0795', 'test cost=', '0.646161735')
('Epoch:', '0796', 'training cost=', '0.654658702')
('Epoch:', '0796', 'test cost=', '0.641369820')
('Epoch:', '0797', 'training cost=', '0.656529336')
('Epoch:', '0797', 'test cost=', '0.661236465')
('Epoch:', '0798', 'training cost=', '0.657983114')
('Epoch:', '0798', 'test cost=', '0.650550961')
('Epoch:', '0799', 'training cost=', '0.652714672')
('Epoch:', '0799', 'test cost=', '0.663197041')
('Epoch:', '0800', 'training cost=', '0.657992781')
('Epoch:', '0800', 'test cost=', '0.644086480')
('Epoch:', '0801', 'training cost=', '0.655562329')
('Epoch:', '0801', 'test cost=', '0.664426088')
('Epoch:', '0802', 'training cost=', '0.655039718')
('Epoch:', '0802', 'test cost=', '0.642903507')
('Epoch:', '0803', 'training cost=', '0.658834307')
('Epoch:', '0803', 'test cost=', '0.651639044')
('Epoch:', '0804', 'training cost=', '0.660983946')
('Epoch:', '0804', 'test cost=', '0.642473817')
('Epoch:', '0805', 'training cost=', '0.654663587')
('Epoch:', '0805', 'test cost=', '0.643257737')
('Epoch:', '0806', 'training cost=', '0.657031535')
('Epoch:', '0806', 'test cost=', '0.661248565')
('Epoch:', '0807', 'training cost=', '0.652725605')
('Epoch:', '0807', 'test cost=', '0.673686802')
('Epoch:', '0808', 'training cost=', '0.658714545')
('Epoch:', '0808', 'test cost=', '0.642842710')
('Epoch:', '0809', 'training cost=', '0.659825211')
('Epoch:', '0809', 'test cost=', '0.642152131')
('Epoch:', '0810', 'training cost=', '0.654286808')
('Epoch:', '0810', 'test cost=', '0.640876055')
('Epoch:', '0811', 'training cost=', '0.655603593')
('Epoch:', '0811', 'test cost=', '0.642119050')
('Epoch:', '0812', 'training cost=', '0.655284694')
('Epoch:', '0812', 'test cost=', '0.647687376')
('Epoch:', '0813', 'training cost=', '0.653902917')
('Epoch:', '0813', 'test cost=', '0.642872334')
('Epoch:', '0814', 'training cost=', '0.654927332')
('Epoch:', '0814', 'test cost=', '0.646765113')
('Epoch:', '0815', 'training cost=', '0.653941643')
('Epoch:', '0815', 'test cost=', '0.645855844')
('Epoch:', '0816', 'training cost=', '0.655581449')
('Epoch:', '0816', 'test cost=', '0.644353330')
('Epoch:', '0817', 'training cost=', '0.657333069')
('Epoch:', '0817', 'test cost=', '0.642161250')
('Epoch:', '0818', 'training cost=', '0.655905660')
('Epoch:', '0818', 'test cost=', '0.643104076')
('Epoch:', '0819', 'training cost=', '0.655580512')
('Epoch:', '0819', 'test cost=', '0.642166018')
('Epoch:', '0820', 'training cost=', '0.656026206')
('Epoch:', '0820', 'test cost=', '0.663542032')
('Epoch:', '0821', 'training cost=', '0.655889444')
('Epoch:', '0821', 'test cost=', '0.653396308')
('Epoch:', '0822', 'training cost=', '0.658314469')
('Epoch:', '0822', 'test cost=', '0.644157708')
('Epoch:', '0823', 'training cost=', '0.654325305')
('Epoch:', '0823', 'test cost=', '0.650591433')
('Epoch:', '0824', 'training cost=', '0.658293526')
('Epoch:', '0824', 'test cost=', '0.644146264')
('Epoch:', '0825', 'training cost=', '0.656544327')
('Epoch:', '0825', 'test cost=', '0.642350614')
('Epoch:', '0826', 'training cost=', '0.652544059')
('Epoch:', '0826', 'test cost=', '0.643939912')
('Epoch:', '0827', 'training cost=', '0.654958000')
('Epoch:', '0827', 'test cost=', '0.641192019')
('Epoch:', '0828', 'training cost=', '0.660098408')
('Epoch:', '0828', 'test cost=', '0.642971277')
('Epoch:', '0829', 'training cost=', '0.656312779')
('Epoch:', '0829', 'test cost=', '0.641323090')
('Epoch:', '0830', 'training cost=', '0.655070754')
('Epoch:', '0830', 'test cost=', '0.646412313')
('Epoch:', '0831', 'training cost=', '0.657511640')
('Epoch:', '0831', 'test cost=', '0.647291541')
('Epoch:', '0832', 'training cost=', '0.656110653')
('Epoch:', '0832', 'test cost=', '0.643703580')
('Epoch:', '0833', 'training cost=', '0.655731892')
('Epoch:', '0833', 'test cost=', '0.667987168')
('Epoch:', '0834', 'training cost=', '0.653372397')
('Epoch:', '0834', 'test cost=', '0.668592274')
('Epoch:', '0835', 'training cost=', '0.658626002')
('Epoch:', '0835', 'test cost=', '0.657117784')
('Epoch:', '0836', 'training cost=', '0.659686371')
('Epoch:', '0836', 'test cost=', '0.649701476')
('Epoch:', '0837', 'training cost=', '0.652816298')
('Epoch:', '0837', 'test cost=', '0.683202028')
('Epoch:', '0838', 'training cost=', '0.656393707')
('Epoch:', '0838', 'test cost=', '0.640813947')
('Epoch:', '0839', 'training cost=', '0.656267442')
('Epoch:', '0839', 'test cost=', '0.704902887')
('Epoch:', '0840', 'training cost=', '0.662477952')
('Epoch:', '0840', 'test cost=', '0.648500264')
('Epoch:', '0841', 'training cost=', '0.655231254')
('Epoch:', '0841', 'test cost=', '0.649839818')
('Epoch:', '0842', 'training cost=', '0.659848640')
('Epoch:', '0842', 'test cost=', '0.648872256')
('Epoch:', '0843', 'training cost=', '0.659679356')
('Epoch:', '0843', 'test cost=', '0.645456970')
('Epoch:', '0844', 'training cost=', '0.656696998')
('Epoch:', '0844', 'test cost=', '0.644597054')
('Epoch:', '0845', 'training cost=', '0.656945570')
('Epoch:', '0845', 'test cost=', '0.699384391')
('Epoch:', '0846', 'training cost=', '0.654888649')
('Epoch:', '0846', 'test cost=', '0.640802920')
('Epoch:', '0847', 'training cost=', '0.656352267')
('Epoch:', '0847', 'test cost=', '0.640878439')
('Epoch:', '0848', 'training cost=', '0.658341081')
('Epoch:', '0848', 'test cost=', '0.650630414')
('Epoch:', '0849', 'training cost=', '0.657727983')
('Epoch:', '0849', 'test cost=', '0.642590702')
('Epoch:', '0850', 'training cost=', '0.655680373')
('Epoch:', '0850', 'test cost=', '0.647449672')
('Epoch:', '0851', 'training cost=', '0.660123989')
('Epoch:', '0851', 'test cost=', '0.643584311')
('Epoch:', '0852', 'training cost=', '0.654090885')
('Epoch:', '0852', 'test cost=', '0.648930252')
('Epoch:', '0853', 'training cost=', '0.656421433')
('Epoch:', '0853', 'test cost=', '0.640917480')
('Epoch:', '0854', 'training cost=', '0.656564625')
('Epoch:', '0854', 'test cost=', '0.646783590')
('Epoch:', '0855', 'training cost=', '0.655514646')
('Epoch:', '0855', 'test cost=', '0.669431686')
('Epoch:', '0856', 'training cost=', '0.656313664')
('Epoch:', '0856', 'test cost=', '0.657274306')
('Epoch:', '0857', 'training cost=', '0.657760137')
('Epoch:', '0857', 'test cost=', '0.641237974')
('Epoch:', '0858', 'training cost=', '0.660489322')
('Epoch:', '0858', 'test cost=', '0.825263262')
('Epoch:', '0859', 'training cost=', '0.656446039')
('Epoch:', '0859', 'test cost=', '0.685588777')
('Epoch:', '0860', 'training cost=', '0.656574703')
('Epoch:', '0860', 'test cost=', '0.645507216')
('Epoch:', '0861', 'training cost=', '0.656183222')
('Epoch:', '0861', 'test cost=', '0.641243160')
('Epoch:', '0862', 'training cost=', '0.654575448')
('Epoch:', '0862', 'test cost=', '0.706869125')
('Epoch:', '0863', 'training cost=', '0.656055172')
('Epoch:', '0863', 'test cost=', '0.643436134')
('Epoch:', '0864', 'training cost=', '0.656470468')
('Epoch:', '0864', 'test cost=', '0.653100967')
('Epoch:', '0865', 'training cost=', '0.653801628')
('Epoch:', '0865', 'test cost=', '0.645696163')
('Epoch:', '0866', 'training cost=', '0.654647111')
('Epoch:', '0866', 'test cost=', '0.676041007')
('Epoch:', '0867', 'training cost=', '0.655816051')
('Epoch:', '0867', 'test cost=', '0.642521799')
('Epoch:', '0868', 'training cost=', '0.657394922')
('Epoch:', '0868', 'test cost=', '0.645858884')
('Epoch:', '0869', 'training cost=', '0.658125150')
('Epoch:', '0869', 'test cost=', '0.643472850')
('Epoch:', '0870', 'training cost=', '0.654385709')
('Epoch:', '0870', 'test cost=', '0.686555803')
('Epoch:', '0871', 'training cost=', '0.657706437')
('Epoch:', '0871', 'test cost=', '0.640804708')
('Epoch:', '0872', 'training cost=', '0.655444987')
('Epoch:', '0872', 'test cost=', '0.641202092')
('Epoch:', '0873', 'training cost=', '0.657054367')
('Epoch:', '0873', 'test cost=', '0.683105767')
('Epoch:', '0874', 'training cost=', '0.656271240')
('Epoch:', '0874', 'test cost=', '0.645172179')
('Epoch:', '0875', 'training cost=', '0.658724285')
('Epoch:', '0875', 'test cost=', '0.712989569')
('Epoch:', '0876', 'training cost=', '0.656739667')
('Epoch:', '0876', 'test cost=', '0.644226909')
('Epoch:', '0877', 'training cost=', '0.655627251')
('Epoch:', '0877', 'test cost=', '0.643221438')
('Epoch:', '0878', 'training cost=', '0.651770404')
('Epoch:', '0878', 'test cost=', '0.643845916')
('Epoch:', '0879', 'training cost=', '0.657020404')
('Epoch:', '0879', 'test cost=', '0.675177753')
('Epoch:', '0880', 'training cost=', '0.658126507')
('Epoch:', '0880', 'test cost=', '0.666306674')
('Epoch:', '0881', 'training cost=', '1.061721398')
('Epoch:', '0881', 'test cost=', '0.641159415')
('Epoch:', '0882', 'training cost=', '0.656699380')
('Epoch:', '0882', 'test cost=', '0.643218756')
('Epoch:', '0883', 'training cost=', '0.656010609')
('Epoch:', '0883', 'test cost=', '0.640778184')
('Epoch:', '0884', 'training cost=', '0.657052184')
('Epoch:', '0884', 'test cost=', '0.642617166')
('Epoch:', '0885', 'training cost=', '0.654371654')
('Epoch:', '0885', 'test cost=', '0.640896440')
('Epoch:', '0886', 'training cost=', '0.658998043')
('Epoch:', '0886', 'test cost=', '0.640965343')
('Epoch:', '0887', 'training cost=', '0.652693106')
('Epoch:', '0887', 'test cost=', '0.640801668')
('Epoch:', '0888', 'training cost=', '0.657122399')
('Epoch:', '0888', 'test cost=', '0.650824368')
('Epoch:', '0889', 'training cost=', '0.656613909')
('Epoch:', '0889', 'test cost=', '0.653425097')
('Epoch:', '0890', 'training cost=', '0.653805937')
('Epoch:', '0890', 'test cost=', '0.641468108')
('Epoch:', '0891', 'training cost=', '0.653566527')
('Epoch:', '0891', 'test cost=', '0.699161410')
('Epoch:', '0892', 'training cost=', '0.656799696')
('Epoch:', '0892', 'test cost=', '0.646204591')
('Epoch:', '0893', 'training cost=', '0.656930075')
('Epoch:', '0893', 'test cost=', '0.640867114')
('Epoch:', '0894', 'training cost=', '0.656532575')
('Epoch:', '0894', 'test cost=', '0.641156435')
('Epoch:', '0895', 'training cost=', '0.655490475')
('Epoch:', '0895', 'test cost=', '0.667961895')
('Epoch:', '0896', 'training cost=', '0.656297762')
('Epoch:', '0896', 'test cost=', '0.640818954')
('Epoch:', '0897', 'training cost=', '0.654053988')
('Epoch:', '0897', 'test cost=', '0.640798151')
('Epoch:', '0898', 'training cost=', '0.658571270')
('Epoch:', '0898', 'test cost=', '0.651204765')
('Epoch:', '0899', 'training cost=', '0.652361660')
('Epoch:', '0899', 'test cost=', '0.654907644')
('Epoch:', '0900', 'training cost=', '0.657912550')
('Epoch:', '0900', 'test cost=', '0.652827144')
('Epoch:', '0901', 'training cost=', '0.657359442')
('Epoch:', '0901', 'test cost=', '0.648377657')
('Epoch:', '0902', 'training cost=', '0.656046369')
('Epoch:', '0902', 'test cost=', '0.674249589')
('Epoch:', '0903', 'training cost=', '0.657649785')
('Epoch:', '0903', 'test cost=', '0.676030159')
('Epoch:', '0904', 'training cost=', '0.655188502')
('Epoch:', '0904', 'test cost=', '0.673778594')
('Epoch:', '0905', 'training cost=', '0.653555599')
('Epoch:', '0905', 'test cost=', '0.680991411')
('Epoch:', '0906', 'training cost=', '0.655099372')
('Epoch:', '0906', 'test cost=', '0.659041226')
('Epoch:', '0907', 'training cost=', '0.656613536')
('Epoch:', '0907', 'test cost=', '0.668619633')
('Epoch:', '0908', 'training cost=', '0.660710630')
('Epoch:', '0908', 'test cost=', '0.665346324')
('Epoch:', '0909', 'training cost=', '0.656373980')
('Epoch:', '0909', 'test cost=', '0.649480343')
('Epoch:', '0910', 'training cost=', '0.655568733')
('Epoch:', '0910', 'test cost=', '0.641053736')
('Epoch:', '0911', 'training cost=', '0.655379428')
('Epoch:', '0911', 'test cost=', '0.681797683')
('Epoch:', '0912', 'training cost=', '0.658318955')
('Epoch:', '0912', 'test cost=', '0.640817165')
('Epoch:', '0913', 'training cost=', '0.652131236')
('Epoch:', '0913', 'test cost=', '0.642357230')
('Epoch:', '0914', 'training cost=', '0.656138677')
('Epoch:', '0914', 'test cost=', '0.650991499')
('Epoch:', '0915', 'training cost=', '0.656695782')
('Epoch:', '0915', 'test cost=', '0.648134470')
('Epoch:', '0916', 'training cost=', '0.656860299')
('Epoch:', '0916', 'test cost=', '0.641019464')
('Epoch:', '0917', 'training cost=', '0.657485410')
('Epoch:', '0917', 'test cost=', '0.652542949')
('Epoch:', '0918', 'training cost=', '0.654445405')
('Epoch:', '0918', 'test cost=', '0.680223823')
('Epoch:', '0919', 'training cost=', '0.656718038')
('Epoch:', '0919', 'test cost=', '0.667223215')
('Epoch:', '0920', 'training cost=', '0.654620575')
('Epoch:', '0920', 'test cost=', '0.641252518')
('Epoch:', '0921', 'training cost=', '0.656466380')
('Epoch:', '0921', 'test cost=', '0.657301903')
('Epoch:', '0922', 'training cost=', '0.657611036')
('Epoch:', '0922', 'test cost=', '0.642848253')
('Epoch:', '0923', 'training cost=', '0.654596099')
('Epoch:', '0923', 'test cost=', '0.640813291')
('Epoch:', '0924', 'training cost=', '0.657520227')
('Epoch:', '0924', 'test cost=', '0.649064064')
('Epoch:', '0925', 'training cost=', '0.653844235')
('Epoch:', '0925', 'test cost=', '0.653141916')
('Epoch:', '0926', 'training cost=', '0.655392580')
('Epoch:', '0926', 'test cost=', '0.642229319')
('Epoch:', '0927', 'training cost=', '0.660064198')
('Epoch:', '0927', 'test cost=', '0.696456909')
('Epoch:', '0928', 'training cost=', '0.656846805')
('Epoch:', '0928', 'test cost=', '0.640923440')
('Epoch:', '0929', 'training cost=', '0.658134473')
('Epoch:', '0929', 'test cost=', '0.648703814')
('Epoch:', '0930', 'training cost=', '0.656387794')
('Epoch:', '0930', 'test cost=', '0.654821873')
('Epoch:', '0931', 'training cost=', '0.657439072')
('Epoch:', '0931', 'test cost=', '0.643294215')
('Epoch:', '0932', 'training cost=', '0.655796177')
